trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",25,3,34.65662229022422,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",25,0,-5.974831681922097,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,11,15.99842281055813,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",20,8,-58.78209819878142,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",25,5,28.396328532711156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,14,11.986520864550759,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",20,0,31.726195954463428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,8,-35.67432876942855,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",20,13,2.248402703073863,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",20,5,15.69138162248535,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",30,5,24.345601543505577,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",30,16,18.21294291112634,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",25,13,24.28151900924521,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",25,18,12.17064708953635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",20,0,32.54460311595044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",20,0,-31.93044670820583,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",20,14,9.23834644201204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",20,16,6.354041147073809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",20,3,15.88190634696771,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",30,21,17.422730667879442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",20,0,16.07836790060455,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",30,9,-18.85130894914427,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 1}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",20,0,-34.33279290876257,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",30,3,-31.479193448847035,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",25,14,-33.37486078891045,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",20,14,8.198298150983732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",25,12,-22.528506912281934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",20,11,15.4933699377351,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",25,13,-0.40541845100872465,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",25,13,18.00003385131198,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864238}",20,0,-9.605995342763137,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",20,6,-15.981810240231281,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",30,6,35.63290303107467,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",20,7,-21.56140353116644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",30,0,35.1910169702253,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",30,7,24.957958195504215,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",25,0,10.31037249654778,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",30,12,6.317061646854572,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",30,13,28.034718163058272,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,3,27.8714308588834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",25,13,22.187376196534615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",25,11,3.3129776081204896,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",20,12,14.622607569107638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",30,20,20.092016025737017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",20,7,-30.895396217258,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",25,16,19.050931681568663,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,0,19.264479709231875,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",30,13,-10.491238534796429,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",20,15,10.479849771078978,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",30,12,34.337112253606726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",20,0,31.79999529360635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",25,6,34.21638203420317,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",30,0,14.407126635230146,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",20,9,19.879813373973775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",20,8,5.502173216053034,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",20,7,22.360204060576603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",30,19,21.041262696294172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",20,5,22.213178410854173,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",20,13,15.003084018239328,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",20,0,25.97689136629108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",20,8,5.64085971740081,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",30,16,21.176396764249798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",20,2,24.508069795664717,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",25,14,17.407689089538188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",20,11,17.269716011852523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",20,13,13.446537606123352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",20,6,24.729275038928996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",25,15,21.120802488278528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",20,0,31.230240796338638,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",20,5,11.998657752250478,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",20,0,26.68002571215784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",25,5,13.080633005281527,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",25,4,10.843779108222515,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",30,16,23.846086584301545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",20,3,6.730656204539363,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",35,24,22.907442244442358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",30,10,19.170654421356087,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",30,7,26.861229526109312,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",20,14,9.76398951164061,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",35,0,44.58478226750879,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",20,9,14.850459897997965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",20,7,20.063155005169506,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",30,9,-8.54400708162233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",35,21,22.599719577088763,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",20,0,22.67240453266761,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",20,0,17.974850303720572,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",30,13,31.167703880673997,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",25,12,23.19319988396073,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",20,13,15.911577566878096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",20,4,20.614232339687558,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",25,13,23.620822045681212,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",25,12,26.099231385170743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",20,0,33.446936828596314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",25,17,15.819088067321694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",25,11,18.248419879321787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",20,5,13.757143544330477,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",30,13,25.94194842183414,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",20,0,28.642398811498857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",30,17,14.4479792551429,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",25,5,39.73343575270435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,14,3.1925134674711426,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",25,15,10.190824682991941,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",25,15,17.209155745041997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",20,12,15.124321869441921,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",30,18,21.99622349314129,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,7,20.234180193834266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",20,14,11.691529163840258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,0,-13.984620723630215,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",30,23,13.038700479959674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",20,1,31.150745243617543,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",25,16,17.60859070697677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",20,9,22.41837221058119,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",25,20,6.266158040180473,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,7,24.780876312284587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",20,0,26.033304148553494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",20,3,-12.98834277706431,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",30,8,24.23404287086067,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",30,7,40.3882684573554,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,7,20.98296884882342,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",20,6,21.26868651620548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,10,16.96214646897647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,10,18.75139404759922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",30,18,21.84057144202565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,12,14.114489425109237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",25,4,23.28036182621579,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,20,8.030982997966603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,0,-18.53761448283916,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,7,23.562685008280823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",25,12,10.878168104394947,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,3,26.935395204379624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,16,6.16754150566206,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",25,0,27.224109529508734,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,11,-14.259830263887995,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",30,24,11.053027053123863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",20,8,21.615650722510264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",20,16,8.075795146138045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",35,7,20.164820605495052,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",25,5,20.212344626840153,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",25,7,25.955428246471726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,10,19.251447462130617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",30,12,34.325790403255084,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,13,11.17885517127324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,10,20.08727293896462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",20,8,6.75582057990478,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,6,24.22456147230704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,12,6.4981591589548096,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",30,15,29.597978714916422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,7,20.254475765091907,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,10,31.96382507156732,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",30,13,30.8390969604308,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,16,6.47470005860321,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",25,20,11.706293844903715,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",30,15,17.723871793174098,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",30,21,15.689522379059941,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,15,18.95490828222777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,10,4.65481137395288,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",35,16,34.09473558880601,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",30,16,25.466922350469137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",20,0,-18.279926152383357,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",30,19,18.959612910596498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,5,25.29274671668953,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,6,8.407789870192282,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",25,16,16.142065365657587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,3,28.794850707448674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",20,14,9.663773881821092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",25,4,35.5387337791218,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",25,7,13.153769189159174,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",30,11,26.912599149564585,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,13,13.096518994902643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",35,25,-4.261358543070731,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",25,14,7.338923186572092,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,0,28.443429460233528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",35,12,38.06726022416244,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,2,7.769034602962108,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",35,17,3.995573454152586,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,8,28.602247290111038,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,7,7.297093328870366,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,7,8.500776868402388,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,11,18.289387729795855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,11,17.05308393669527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",20,16,7.396414981004661,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,2,24.251595808097168,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",25,15,13.192780272312147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
